filename;size;dominating_set;runtime;mipgap;optimal
rnd_4000_30_3.txt;15;[90, 938, 1163, 1216, 1309, 1566, 1984, 2187, 3216, 3336, 3551, 3593, 3674, 3793, 3841];1800.1463968753815;0.7333333333333333;False
rnd_5000_40_2.txt;12;[201, 845, 1624, 2040, 2448, 2586, 2968, 3423, 3537, 4008, 4309, 4995];1800.8732590675354;0.75;False
rnd_400_40_4.txt;6;[59, 86, 102, 195, 281, 302];1800.0208539962769;0.16666666666666666;False
rnd_100_50_1.txt;4;[13, 20, 69, 86];0.4393041133880615;0.0;True
rnd_5000_20_3.txt;23;[420, 548, 611, 784, 792, 1205, 1409, 1830, 1943, 2324, 2404, 2579, 2649, 2718, 2755, 2868, 2887, 3292, 3402, 3475, 4584, 4586, 4660];1800.0672459602356;0.782608695652174;False
rnd_800_20_3.txt;14;[20, 23, 48, 128, 193, 219, 226, 381, 409, 490, 555, 592, 676, 764];1800.0082349777222;0.5;False
rnd_75_50_3.txt;3;[39, 41, 63];0.1297929286956787;0.0;True
rnd_2000_20_2.txt;17;[113, 243, 377, 419, 447, 631, 854, 877, 983, 1004, 1116, 1211, 1377, 1792, 1932, 1960, 1983];1800.0780279636383;0.6470588235294118;False
rnd_900_50_3.txt;6;[68, 72, 403, 532, 660, 892];1800.0682399272919;0.5;False
rnd_3500_50_4.txt;8;[321, 2009, 2043, 2092, 2392, 2395, 3072, 3090];1801.5701658725739;0.75;False
rnd_150_40_2.txt;5;[52, 53, 73, 91, 107];1.420050859451294;0.0;True
rnd_50_50_1.txt;3;[21, 26, 33];0.008888006210327148;0.0;True
rnd_4000_50_3.txt;8;[988, 1473, 1562, 1651, 2691, 2705, 2822, 3086];1800.489238023758;0.75;False
rnd_3500_30_1.txt;14;[25, 59, 107, 158, 322, 476, 525, 565, 719, 1778, 2462, 2494, 3207, 3235];1800.315484046936;0.7142857142857143;False
rnd_1500_20_3.txt;16;[4, 17, 128, 147, 150, 355, 451, 500, 535, 589, 714, 843, 924, 1208, 1230, 1445];1800.0413551330566;0.625;False
rnd_1500_30_3.txt;11;[171, 181, 253, 514, 518, 641, 1031, 1055, 1070, 1331, 1395];1800.0314428806305;0.6363636363636364;False
rnd_1000_50_4.txt;6;[35, 442, 568, 830, 885, 947];1800.0633900165558;0.5;False
rnd_250_30_4.txt;7;[2, 30, 32, 43, 70, 77, 228];105.6131489276886;0.0;True
